customer_id,sessions,orders,revenue,avg_order_value,avg_time_on_site
2385,5,1,2476.74,495.34799999999996,1326.0
8545,2,2,2476.46,1238.23,679.5
4741,3,1,2471.74,823.9133333333333,674.3333333333334
3507,5,1,2470.9,494.18,686.4
5941,3,1,2470.8,823.6,830.3333333333334
5504,5,1,2470.05,494.01000000000005,701.2
3892,4,2,2469.43,617.3575,792.75
8988,4,1,2466.45,616.6125,868.0
9385,5,4,2464.18,492.83599999999996,603.4
6723,2,1,2462.82,1231.41,1578.5
7245,2,1,2460.21,1230.105,1402.0
4300,4,1,2458.92,614.73,1075.25
1291,2,1,2457.68,1228.84,1307.5
2532,5,1,2456.1,491.21999999999997,796.4
9203,4,1,2455.95,613.9875,540.0
5904,4,2,2455.31,613.8275,903.5
4634,3,1,2452.52,817.5066666666667,976.0
5409,3,1,2449.83,816.61,1254.0
9498,2,2,2448.1800000000003,1224.0900000000001,364.5
4930,4,1,2446.4,611.6,663.75
4325,3,1,2445.17,815.0566666666667,604.6666666666666
6691,3,3,2444.6099999999997,814.8699999999999,719.6666666666666
1881,3,1,2444.0,814.6666666666666,857.3333333333334
3860,3,1,2441.37,813.79,299.3333333333333
1613,3,2,2440.56,813.52,915.6666666666666
8490,4,1,2438.69,609.6725,1026.25
3456,7,3,2437.7,348.24285714285713,934.4285714285714
4304,1,1,2436.72,2436.72,823.0
3122,5,1,2434.09,486.81800000000004,1134.6
2329,6,2,2434.0,405.6666666666667,808.6666666666666
7796,3,1,2433.42,811.14,1065.6666666666667
1997,4,1,2431.34,607.835,819.75
9979,4,1,2429.94,607.485,814.5
7096,2,1,2429.47,1214.735,1176.5
3545,5,1,2429.0,485.8,1149.6
7066,5,2,2428.31,485.662,1137.0
4665,4,1,2427.4,606.85,800.5
5252,6,2,2427.33,404.555,914.5
2971,5,1,2426.64,485.328,753.0
5707,4,1,2424.23,606.0575,651.25
1014,4,1,2423.92,605.98,985.0
6564,4,2,2423.6,605.9,670.25
1823,5,2,2421.66,484.332,1106.4
3374,2,2,2421.4700000000003,1210.7350000000001,970.5
9909,5,1,2419.52,483.904,971.0
4177,2,1,2418.4,1209.2,265.0
9361,4,1,2416.35,604.0875,966.5
8464,3,1,2416.21,805.4033333333333,1205.3333333333333
7100,6,2,2416.06,402.6766666666667,1015.6666666666666
4099,2,1,2414.06,1207.03,1062.0
9718,3,1,2410.31,803.4366666666666,1014.0
7862,3,1,2408.32,802.7733333333334,998.0
6718,3,1,2407.64,802.5466666666666,1291.0
4864,6,2,2406.74,401.1233333333333,1282.3333333333333
2296,3,2,2406.66,802.2199999999999,819.3333333333334
9257,2,1,2404.04,1202.02,1046.0
7922,5,2,2403.31,480.662,1056.2
6755,4,1,2399.89,599.9725,712.25
7215,4,2,2398.96,599.74,853.0
9540,4,2,2398.3,599.575,903.5
2838,2,1,2397.51,1198.755,749.5
7201,2,1,2397.48,1198.74,643.5
1356,2,1,2397.1,1198.55,988.0
5047,1,1,2393.85,2393.85,235.0
3982,3,1,2393.76,797.9200000000001,1057.3333333333333
2816,6,1,2391.37,398.56166666666667,644.3333333333334
2355,6,2,2391.05,398.5083333333334,966.5
2314,7,2,2389.71,341.38714285714286,702.0
3779,3,1,2386.57,795.5233333333334,972.3333333333334
8749,5,1,2386.46,477.29200000000003,932.8
9435,3,2,2384.99,794.9966666666666,678.3333333333334
1450,3,1,2384.76,794.9200000000001,620.3333333333334
7129,2,1,2383.98,1191.99,856.5
8528,3,1,2383.85,794.6166666666667,604.3333333333334
2894,4,1,2382.92,595.73,1046.75
7768,3,1,2382.05,794.0166666666668,1514.3333333333333
5505,6,2,2380.4700000000003,396.74500000000006,691.6666666666666
3094,5,1,2375.11,475.02200000000005,1190.4
8064,1,1,2374.28,2374.28,764.0
5944,5,3,2372.7200000000003,474.54400000000004,686.0
7210,5,1,2370.42,474.084,685.6
3916,4,1,2369.47,592.3675,981.25
8817,5,2,2367.32,473.46400000000006,706.8
6872,5,1,2364.55,472.91,1170.8
4883,2,2,2364.35,1182.175,321.0
4478,4,1,2363.85,590.9625,1219.75
6329,7,1,2361.48,337.3542857142857,970.4285714285714
9597,4,1,2360.92,590.23,652.0
3488,5,1,2360.82,472.16400000000004,1127.2
9592,4,1,2354.85,588.7125,847.75
8605,2,1,2349.79,1174.895,1062.5
5560,6,1,2349.4,391.56666666666666,959.3333333333334
1548,1,1,2348.55,2348.55,165.0
3145,5,1,2348.29,469.658,746.6
7852,4,2,2348.2799999999997,587.0699999999999,649.5
6825,1,1,2346.25,2346.25,1290.0
7687,4,1,2343.88,585.97,514.75
4007,6,1,2343.08,390.5133333333333,990.8333333333334
3991,4,1,2342.56,585.64,558.75
2431,4,2,2341.2799999999997,585.3199999999999,958.5
1150,3,1,2340.49,780.1633333333333,184.0
3573,3,1,2340.42,780.14,537.6666666666666
8922,3,1,2340.15,780.0500000000001,955.3333333333334
8572,1,1,2339.99,2339.99,307.0
4381,2,1,2339.8,1169.9,1267.5
2069,6,2,2338.08,389.68,1154.8333333333333
1631,3,1,2336.52,778.84,1277.6666666666667
4619,4,1,2335.77,583.9425,1527.0
3118,4,2,2332.74,583.185,1081.5
3515,2,1,2332.66,1166.33,804.5
4747,3,2,2332.3900000000003,777.4633333333335,1040.3333333333333
4733,4,1,2331.11,582.7775,1305.0
1615,5,1,2330.22,466.044,651.8
7538,2,1,2329.2,1164.6,644.0
1028,5,1,2328.44,465.688,956.6
3697,6,1,2325.48,387.58,718.3333333333334
1054,5,1,2322.16,464.43199999999996,535.0
3985,5,1,2319.93,463.986,573.0
7025,3,1,2319.08,773.0266666666666,730.3333333333334
6640,5,2,2318.94,463.788,351.8
7919,3,1,2318.88,772.96,901.6666666666666
2292,3,1,2318.59,772.8633333333333,1086.0
3116,6,2,2318.0699999999997,386.34499999999997,1203.5
1447,5,2,2317.7200000000003,463.54400000000004,553.4
8393,3,2,2315.84,771.9466666666667,1102.3333333333333
3849,2,1,2315.04,1157.52,1014.5
3000,4,2,2312.56,578.14,1559.75
3252,4,2,2312.12,578.03,1016.75
9108,4,1,2310.86,577.715,771.75
3205,3,1,2309.84,769.9466666666667,342.3333333333333
4618,4,1,2309.25,577.3125,1348.5
7969,3,1,2308.38,769.46,624.3333333333334
4170,3,1,2308.1,769.3666666666667,597.3333333333334
1492,6,2,2307.7699999999995,384.6283333333333,1171.0
8768,4,1,2304.68,576.17,959.75
4841,3,2,2304.5699999999997,768.1899999999999,797.0
8850,2,1,2304.21,1152.105,836.5
5596,3,1,2303.3,767.7666666666668,946.3333333333334
2738,2,2,2302.67,1151.335,1333.0
4138,3,2,2299.74,766.5799999999999,983.6666666666666
5082,3,2,2299.04,766.3466666666667,485.3333333333333
2066,5,2,2298.8,459.76000000000005,901.0
7958,4,1,2295.92,573.98,924.25
5485,2,2,2295.85,1147.925,673.0
4517,2,2,2295.0299999999997,1147.5149999999999,525.0
5443,2,1,2294.12,1147.06,699.0
8330,1,1,2293.24,2293.24,313.0
2534,5,1,2291.33,458.26599999999996,687.8
9784,5,1,2290.49,458.09799999999996,1161.6
5933,8,1,2290.32,286.29,1348.125
3420,2,1,2290.18,1145.09,258.5
4577,5,2,2289.94,457.988,945.2
1842,4,2,2288.83,572.2075,1070.25
9743,1,1,2288.69,2288.69,906.0
6629,3,1,2288.46,762.82,973.3333333333334
5668,5,1,2285.5,457.1,808.6
6556,7,1,2284.62,326.3742857142857,1102.0
4244,5,1,2282.56,456.512,1170.0
1427,4,1,2279.68,569.92,803.75
1814,5,2,2276.38,455.276,1218.8
6258,3,1,2273.91,757.9699999999999,438.6666666666667
9321,4,3,2270.53,567.6325,954.75
8429,2,1,2268.96,1134.48,800.5
9370,3,1,2268.9,756.3000000000001,763.0
4624,3,1,2266.72,755.5733333333333,946.3333333333334
7458,3,1,2266.28,755.4266666666667,1445.3333333333333
5876,3,1,2264.48,754.8266666666667,1068.6666666666667
4509,2,1,2263.75,1131.875,623.0
5030,2,1,2261.92,1130.96,402.5
6567,5,1,2260.56,452.11199999999997,958.2
3229,5,1,2260.08,452.01599999999996,1140.4
9341,5,1,2259.86,451.97200000000004,607.4
1957,3,2,2259.73,753.2433333333333,801.3333333333334
9019,3,2,2258.74,752.9133333333333,1035.3333333333333
5434,3,2,2254.5699999999997,751.5233333333332,1346.6666666666667
6511,8,3,2254.33,281.79125,812.875
7219,4,2,2253.31,563.3275,1120.75
9454,5,1,2253.24,450.64799999999997,897.6
5163,4,1,2251.19,562.7975,728.25
2716,3,1,2245.98,748.66,660.0
4262,4,1,2245.91,561.4775,1014.5
8694,4,2,2245.58,561.395,1536.75
2394,3,1,2244.2,748.0666666666666,529.6666666666666
5767,8,2,2244.07,280.50875,850.125
4352,3,1,2243.24,747.7466666666666,741.0
2406,6,1,2242.92,373.82,723.6666666666666
6524,2,1,2239.85,1119.925,1614.0
3366,4,2,2239.67,559.9175,899.25
7967,4,1,2239.58,559.895,755.25
1322,5,2,2239.44,447.88800000000003,660.8
7457,3,1,2239.22,746.4066666666666,529.3333333333334
3796,2,1,2238.27,1119.135,1063.5
5246,4,1,2238.2,559.55,907.25
3768,6,1,2236.3,372.7166666666667,935.1666666666666
8204,3,2,2233.63,744.5433333333334,881.3333333333334
1031,4,2,2231.42,557.855,1274.0
2278,5,1,2229.28,445.85600000000005,946.8
2811,4,1,2227.05,556.7625,1088.75
4572,3,2,2226.78,742.2600000000001,688.6666666666666
5266,3,1,2223.78,741.2600000000001,1463.0
6671,5,2,2223.46,444.692,880.6
9129,3,1,2223.39,741.13,648.3333333333334
4410,4,2,2222.85,555.7125,728.25
4827,3,1,2221.98,740.66,628.6666666666666
8006,3,2,2218.42,739.4733333333334,1121.3333333333333
9883,5,3,2216.86,443.372,722.6
7195,2,1,2215.76,1107.88,794.0
6858,2,1,2214.71,1107.355,402.5
5742,4,1,2210.87,552.7175,912.5
7842,5,2,2210.49,442.09799999999996,534.0
8445,2,1,2208.34,1104.17,1721.0
4024,3,1,2207.74,735.9133333333333,1094.0
6531,4,1,2206.14,551.535,1122.25
1803,6,1,2206.11,367.685,1016.3333333333334
7657,7,2,2204.82,314.9742857142857,899.2857142857143
7807,8,3,2204.38,275.5475,750.0
2289,8,1,2204.36,275.545,938.625
4211,5,1,2203.68,440.736,1040.0
3482,2,1,2203.12,1101.56,850.5
9090,2,1,2195.8,1097.9,1055.0
3823,2,1,2194.52,1097.26,1022.0
7351,5,1,2194.02,438.804,1029.8
7525,4,1,2191.66,547.915,725.0
1253,3,1,2191.33,730.4433333333333,974.6666666666666
3315,4,1,2191.24,547.81,918.75
6712,3,2,2190.92,730.3066666666667,1288.6666666666667
8306,7,2,2189.42,312.7742857142857,1024.7142857142858
5081,1,1,2189.33,2189.33,614.0
9095,4,1,2188.56,547.14,668.25
3197,2,1,2187.33,1093.665,899.0
9578,2,2,2187.15,1093.575,1134.5
8289,5,2,2183.03,436.60600000000005,1124.8
6467,5,2,2182.85,436.57,1128.4
5977,3,1,2180.96,726.9866666666667,684.6666666666666
4875,4,1,2180.9,545.225,819.75
9376,2,2,2177.17,1088.585,697.0
4270,3,1,2175.73,725.2433333333333,1309.6666666666667
2057,2,1,2175.32,1087.66,436.0
3520,5,1,2173.56,434.712,587.0
2772,7,1,2171.84,310.2628571428572,882.1428571428571
9023,3,1,2171.64,723.88,1000.0
1089,3,1,2169.46,723.1533333333333,856.3333333333334
4869,4,1,2169.25,542.3125,911.0
2201,2,1,2167.5,1083.75,1217.5
2551,4,2,2166.74,541.685,1171.0
9300,5,1,2165.7,433.14,1131.6
1929,3,2,2165.5699999999997,721.8566666666666,1151.3333333333333
7315,2,1,2164.1,1082.05,709.5
6191,4,2,2162.92,540.73,1275.5
6430,7,2,2162.6,308.9428571428571,720.7142857142857
3139,2,1,2161.92,1080.96,768.0
7299,4,2,2160.71,540.1775,869.5
9831,6,3,2157.76,359.6266666666667,584.1666666666666
3999,6,1,2157.54,359.59,592.1666666666666
6325,5,1,2156.11,431.22200000000004,283.0
2613,1,1,2156.08,2156.08,59.0
3436,5,2,2152.7,430.53999999999996,1153.6
3523,1,1,2151.97,2151.97,437.0
7363,4,2,2149.41,537.3525,318.0
8314,6,1,2147.47,357.91166666666663,1083.6666666666667
1722,2,2,2146.9700000000003,1073.4850000000001,1572.5
9643,3,2,2144.73,714.91,1124.0
4340,6,2,2141.76,356.96000000000004,1190.8333333333333
9568,4,1,2140.22,535.055,503.0
8174,3,1,2136.93,712.31,794.3333333333334
7938,2,1,2135.09,1067.545,1700.0
8224,4,1,2133.32,533.33,903.0
9880,4,1,2133.2,533.3,1016.5
9088,4,1,2131.62,532.905,580.5
7008,4,1,2127.85,531.9625,879.0
9275,2,1,2127.22,1063.61,1476.0
4268,2,1,2126.4,1063.2,512.0
1955,2,1,2123.25,1061.625,751.0
2848,2,1,2121.01,1060.505,497.0
7327,2,2,2120.2,1060.1,1131.5
4399,3,2,2117.3,705.7666666666668,1100.0
4614,6,1,2116.93,352.82166666666666,1241.6666666666667
2193,4,2,2115.64,528.91,776.0
5895,3,2,2113.96,704.6533333333333,756.3333333333334
2646,4,2,2113.0499999999997,528.2624999999999,1365.75
5371,1,1,2112.24,2112.24,1358.0
1080,4,1,2111.96,527.99,765.5
9124,5,2,2110.72,422.14399999999995,1058.0
7261,2,1,2108.41,1054.205,1200.5
9084,4,2,2106.41,526.6025,857.5
2297,5,2,2106.12,421.224,1016.2
6788,2,1,2106.1,1053.05,436.0
8776,4,1,2103.78,525.945,434.25
3851,3,1,2101.57,700.5233333333334,1476.0
5615,4,2,2101.19,525.2975,811.25
2008,5,2,2099.95,419.98999999999995,866.2
7275,2,1,2099.56,1049.78,1127.5
1110,4,1,2098.22,524.555,1089.75
4258,3,1,2097.84,699.2800000000001,614.6666666666666
7776,5,2,2097.81,419.562,619.4
4118,4,1,2096.38,524.095,585.0
6921,3,1,2092.75,697.5833333333334,1093.6666666666667
2107,3,1,2090.28,696.7600000000001,356.3333333333333
7133,2,1,2089.82,1044.91,1338.5
1486,2,1,2089.06,1044.53,668.0
8396,4,1,2087.94,521.985,1181.0
3282,2,1,2087.93,1043.965,1086.5
6413,3,1,2085.57,695.19,976.6666666666666
6503,4,2,2084.0,521.0,524.5
2202,4,2,2080.6000000000004,520.1500000000001,779.75
9276,2,2,2079.46,1039.73,1416.5
9176,5,2,2078.0600000000004,415.6120000000001,654.6
8167,3,1,2077.19,692.3966666666666,1290.0
5902,3,1,2075.62,691.8733333333333,1609.6666666666667
9030,3,1,2074.84,691.6133333333333,1313.6666666666667
3129,5,1,2074.68,414.936,703.8
9857,2,1,2072.57,1036.285,610.0
9134,6,1,2071.94,345.3233333333333,699.8333333333334
9073,2,1,2071.44,1035.72,715.0
2962,2,1,2069.36,1034.68,686.5
7274,4,1,2067.51,516.8775,638.5
1274,3,1,2065.7,688.5666666666666,1052.6666666666667
6239,5,2,2065.63,413.12600000000003,518.6
6266,2,1,2065.59,1032.795,857.0
4412,2,1,2063.49,1031.745,1191.0
8584,8,2,2063.11,257.88875,695.5
3948,1,1,2062.9,2062.9,284.0
8835,3,1,2062.68,687.56,753.3333333333334
4569,5,1,2062.38,412.476,965.4
8439,3,1,2060.77,686.9233333333333,346.3333333333333
2244,3,1,2059.52,686.5066666666667,1144.6666666666667
1160,6,1,2058.0,343.0,778.6666666666666
4492,5,2,2056.4300000000003,411.28600000000006,750.2
8998,7,1,2053.95,293.4214285714285,950.1428571428571
9749,3,1,2052.83,684.2766666666666,685.0
1126,4,2,2051.36,512.84,632.75
5521,3,1,2050.89,683.63,875.6666666666666
7110,6,1,2049.4,341.56666666666666,837.6666666666666
7454,2,1,2047.1,1023.55,783.0
9584,3,1,2046.94,682.3133333333334,1254.0
8970,4,1,2046.6,511.65,950.5
4332,5,2,2045.28,409.056,1001.6
8604,3,1,2045.2,681.7333333333333,877.3333333333334
3188,3,2,2043.6399999999999,681.2133333333333,632.0
1797,4,1,2043.63,510.9075,638.75
8615,5,2,2043.3,408.65999999999997,740.6
2522,3,1,2041.77,680.59,751.6666666666666
2185,2,1,2041.33,1020.665,1043.5
8066,2,2,2040.3500000000001,1020.1750000000001,824.0
1403,6,2,2038.8500000000001,339.80833333333334,1110.5
9230,3,1,2038.72,679.5733333333334,946.6666666666666
7067,2,1,2033.18,1016.59,269.0
2282,3,1,2032.3,677.4333333333333,725.0
1067,4,1,2032.07,508.0175,889.25
3077,7,1,2031.59,290.22714285714284,1061.0
5777,2,1,2031.06,1015.53,913.5
1517,4,1,2029.92,507.48,762.75
6736,3,1,2029.81,676.6033333333334,507.3333333333333
2599,1,1,2026.4,2026.4,1646.0
1458,5,2,2026.27,405.254,779.4
9550,1,1,2025.96,2025.96,918.0
5217,3,1,2023.81,674.6033333333334,606.3333333333334
4507,5,1,2014.81,402.962,604.0
6637,3,2,2012.6399999999999,670.88,1371.3333333333333
9342,2,1,2012.56,1006.28,467.5
7661,1,1,2009.44,2009.44,145.0
7119,5,1,2009.24,401.848,921.2
1947,4,1,2008.35,502.0875,979.5
2455,4,1,2008.08,502.02,849.5
3206,3,1,2005.05,668.35,612.6666666666666
8912,5,1,2004.94,400.988,632.2
6913,1,1,1999.79,1999.79,1179.0
6612,2,1,1997.46,998.73,1192.0
4252,2,1,1997.42,998.71,1657.0
6644,2,2,1997.2199999999998,998.6099999999999,1221.5
4800,2,1,1995.76,997.88,489.5
5973,3,2,1992.8,664.2666666666667,749.6666666666666
6955,3,1,1991.52,663.84,866.6666666666666
6499,4,1,1990.5,497.625,1060.75
4832,3,2,1990.24,663.4133333333333,817.6666666666666
1697,3,1,1989.62,663.2066666666666,1493.0
8430,6,1,1989.15,331.52500000000003,1266.5
2053,4,2,1988.96,497.24,891.0
7767,1,1,1987.18,1987.18,1785.0
4339,1,1,1984.44,1984.44,1278.0
8624,1,1,1983.42,1983.42,903.0
2410,5,1,1982.73,396.546,699.6
1812,3,1,1980.48,660.16,965.3333333333334
3632,4,1,1977.56,494.39,886.5
3135,5,2,1976.2,395.24,650.2
9922,2,1,1975.84,987.92,969.0
8269,5,2,1975.36,395.072,556.8
4212,3,1,1973.96,657.9866666666667,310.6666666666667
6092,4,1,1973.55,493.3875,910.25
4013,3,2,1972.88,657.6266666666667,428.3333333333333
9768,1,1,1970.75,1970.75,1075.0
8013,6,2,1969.25,328.2083333333333,809.5
4882,4,1,1967.73,491.9325,1094.25
2888,4,1,1966.66,491.665,650.75
8573,2,2,1965.52,982.76,331.5
5958,3,1,1965.47,655.1566666666666,1112.6666666666667
6647,4,1,1964.16,491.04,698.75
9466,1,1,1963.64,1963.64,1712.0
4249,2,1,1963.58,981.79,1112.5
3046,3,1,1960.17,653.39,686.0
1077,3,1,1959.6,653.1999999999999,526.0
7128,6,1,1957.65,326.27500000000003,696.8333333333334
3101,1,1,1956.67,1956.67,502.0
6142,4,1,1956.35,489.0875,1174.5
8386,4,1,1956.24,489.06,1201.25
7298,4,1,1955.52,488.88,1008.5
4749,7,2,1955.46,279.3514285714286,794.1428571428571
3566,4,1,1955.35,488.8375,636.25
2058,1,1,1955.16,1955.16,441.0
6607,6,2,1953.28,325.5466666666667,1030.3333333333333
3009,3,1,1952.78,650.9266666666666,563.3333333333334
4017,2,1,1952.4,976.2,1133.0
2656,2,1,1952.0,976.0,842.5
6019,2,2,1951.97,975.985,784.5
1622,4,1,1951.13,487.7825,1088.25
9445,7,1,1950.75,278.67857142857144,835.8571428571429
8558,5,1,1949.77,389.954,816.2
9378,1,1,1948.89,1948.89,1650.0
9462,3,1,1948.29,649.43,1002.6666666666666
4351,2,1,1947.43,973.715,1003.5
9782,4,1,1946.82,486.705,895.25
9031,4,1,1945.27,486.3175,1257.5
3425,3,2,1945.23,648.41,1336.0
4299,3,1,1944.66,648.22,1036.0
7526,3,2,1943.8799999999999,647.9599999999999,1255.3333333333333
2739,2,1,1943.51,971.755,564.0
9734,7,2,1942.9499999999998,277.5642857142857,752.5714285714286
2229,5,1,1940.76,388.152,823.4
8307,1,1,1939.05,1939.05,1543.0
1315,4,1,1937.57,484.3925,1050.5
8801,2,1,1935.4,967.7,1174.5
2576,3,1,1934.76,644.92,524.6666666666666
5934,3,1,1934.72,644.9066666666666,725.0
8130,4,2,1930.8999999999999,482.72499999999997,1453.5
4184,1,1,1930.11,1930.11,117.0
1649,2,1,1929.76,964.88,846.5
5519,2,1,1929.7,964.85,944.5
1683,3,1,1929.0,643.0,723.3333333333334
2887,1,1,1927.85,1927.85,1339.0
9744,3,1,1927.76,642.5866666666667,671.3333333333334
4850,6,1,1923.75,320.625,843.5
1370,2,1,1920.92,960.46,588.0
8562,1,1,1920.3,1920.3,787.0
1437,5,2,1919.23,383.846,852.8
9947,2,1,1919.04,959.52,1258.0
3804,2,1,1918.85,959.425,620.0
9307,4,1,1916.31,479.0775,741.75
5279,4,2,1914.4099999999999,478.60249999999996,1502.5
5824,5,1,1914.12,382.82399999999996,870.8
3237,3,1,1911.91,637.3033333333334,662.6666666666666
6435,2,1,1911.84,955.92,1256.0
6943,6,2,1909.97,318.3283333333333,789.3333333333334
8209,5,3,1909.0900000000001,381.81800000000004,1167.8
6007,2,1,1908.3,954.15,1021.0
3918,1,1,1907.28,1907.28,663.0
8521,3,1,1906.36,635.4533333333333,1394.0
7964,3,2,1906.0500000000002,635.35,1066.6666666666667
7321,3,1,1906.02,635.34,1101.3333333333333
4740,3,1,1905.8,635.2666666666667,537.6666666666666
6885,4,1,1905.38,476.345,1194.75
8211,9,1,1905.14,211.68222222222224,555.4444444444445
1834,5,2,1904.63,380.92600000000004,955.8
7654,3,1,1900.16,633.3866666666667,937.0
3513,3,3,1897.7,632.5666666666667,767.3333333333334
1200,4,1,1897.32,474.33,907.5
9160,1,1,1896.5,1896.5,741.0
5090,1,1,1895.4,1895.4,510.0
1121,2,1,1894.59,947.295,1424.0
8158,3,1,1891.73,630.5766666666667,760.0
1557,2,1,1890.24,945.12,733.0
1577,4,1,1887.37,471.8425,989.75
8501,5,3,1883.69,376.738,334.2
1240,3,1,1882.12,627.3733333333333,1336.0
4810,3,2,1880.1,626.6999999999999,870.3333333333334
3113,2,1,1879.1,939.55,707.0
4906,4,2,1877.35,469.3375,837.5
7724,5,2,1876.5400000000002,375.30800000000005,857.4
1709,2,1,1876.09,938.045,638.0
2490,2,1,1874.09,937.045,411.0
2117,3,1,1873.58,624.5266666666666,564.0
8347,4,2,1873.3,468.325,834.0
4944,3,2,1870.42,623.4733333333334,767.3333333333334
5463,5,3,1868.11,373.62199999999996,1277.8
9748,3,2,1867.56,622.52,1161.0
2938,4,1,1864.33,466.0825,1187.5
9630,5,2,1863.35,372.66999999999996,993.6
8963,3,1,1862.95,620.9833333333333,964.6666666666666
4649,2,2,1861.74,930.87,678.5
7865,2,1,1860.9,930.45,601.0
2286,2,2,1859.9899999999998,929.9949999999999,343.5
3027,3,1,1859.91,619.97,775.6666666666666
8756,5,1,1859.51,371.902,711.6
3202,6,1,1859.47,309.9116666666667,1262.5
3502,7,1,1859.06,265.58,1131.0
1533,1,1,1858.18,1858.18,989.0
4049,4,1,1857.63,464.4075,454.5
7235,6,1,1854.04,309.00666666666666,1300.5
1039,4,2,1852.98,463.245,1146.5
1560,2,1,1852.44,926.22,1141.5
4998,2,1,1850.24,925.12,889.0
6065,3,1,1849.16,616.3866666666667,869.6666666666666
6307,3,1,1847.48,615.8266666666667,409.3333333333333
1832,6,1,1846.82,307.80333333333334,1017.8333333333334
7310,3,1,1846.76,615.5866666666667,866.3333333333334
6210,7,3,1845.8,263.68571428571425,826.5714285714286
6128,3,1,1845.74,615.2466666666667,1047.3333333333333
2458,3,1,1843.14,614.38,645.0
7564,4,2,1842.81,460.7025,785.0
6830,4,1,1842.3,460.575,884.0
4314,2,1,1841.14,920.57,434.5
1111,2,1,1839.86,919.93,1010.0
9491,2,1,1838.66,919.33,693.0
4062,8,1,1836.99,229.62375,1106.625
4821,1,1,1836.24,1836.24,1685.0
5398,1,1,1835.82,1835.82,857.0
4952,5,1,1834.4,366.88,958.8
5949,2,1,1833.37,916.685,708.5
8507,4,2,1832.87,458.2175,1014.75
9008,2,1,1832.87,916.435,1210.0
4057,4,3,1832.0,458.0,576.75
7968,4,1,1829.14,457.285,757.25
2307,2,1,1828.44,914.22,840.5
2909,4,1,1826.85,456.7125,1025.25
8974,2,1,1826.78,913.39,944.5
7790,5,1,1823.39,364.678,685.2
6815,1,1,1823.12,1823.12,1735.0
3405,5,1,1821.53,364.306,876.6
1193,3,1,1818.94,606.3133333333334,1533.6666666666667
9444,1,1,1818.38,1818.38,1713.0
4242,1,1,1817.49,1817.49,1403.0
4150,5,1,1815.75,363.15,807.0
7777,8,2,1812.9,226.6125,915.875
3544,2,2,1812.22,906.11,707.0
4315,3,1,1811.52,603.84,1121.3333333333333
9277,2,1,1809.84,904.92,934.5
9891,3,1,1808.79,602.93,1010.0
7323,3,1,1806.66,602.22,1029.6666666666667
6568,3,1,1806.24,602.08,410.3333333333333
6332,3,2,1802.3799999999999,600.7933333333333,1175.3333333333333
5301,4,2,1802.29,450.5725,1328.5
9317,6,2,1801.12,300.18666666666667,710.6666666666666
2737,6,1,1798.58,299.7633333333333,964.5
6908,5,1,1797.84,359.568,656.6
3600,4,2,1794.19,448.5475,824.75
5605,3,1,1793.48,597.8266666666667,519.3333333333334
4052,4,1,1791.86,447.965,1141.0
2812,2,1,1791.55,895.775,1709.0
4432,2,1,1791.32,895.66,916.5
3409,3,2,1790.9299999999998,596.9766666666666,516.3333333333334
5580,3,1,1790.6,596.8666666666667,1357.3333333333333
8899,1,1,1790.1,1790.1,481.0
3333,3,1,1789.48,596.4933333333333,790.0
7841,5,1,1789.42,357.884,741.4
1830,2,2,1788.8899999999999,894.4449999999999,436.5
8852,2,1,1788.51,894.255,691.0
5475,4,1,1787.51,446.8775,962.5
1269,4,1,1787.02,446.755,650.75
4065,3,1,1786.8,595.6,685.6666666666666
6371,6,1,1786.32,297.71999999999997,749.6666666666666
6352,2,1,1784.88,892.44,1372.0
7712,5,1,1781.16,356.232,654.4
3891,3,1,1779.52,593.1733333333333,823.6666666666666
4638,5,2,1778.41,355.682,1278.8
4900,3,2,1777.66,592.5533333333334,969.6666666666666
4908,4,3,1773.8400000000001,443.46000000000004,606.25
5970,3,1,1772.96,590.9866666666667,1330.6666666666667
8745,5,1,1771.88,354.37600000000003,1072.0
6512,5,1,1769.36,353.87199999999996,954.6
2350,3,1,1769.0,589.6666666666666,1196.0
6525,1,1,1767.75,1767.75,1758.0
4731,1,1,1767.68,1767.68,242.0
5671,5,1,1765.91,353.182,1194.8
1220,3,1,1765.86,588.62,266.0
2492,4,1,1765.4,441.35,868.25
6399,3,1,1764.48,588.16,1408.6666666666667
1115,2,1,1763.68,881.84,1087.0
5146,4,1,1760.28,440.07,1078.5
9542,4,1,1758.43,439.6075,1009.5
8965,3,1,1756.46,585.4866666666667,625.3333333333334
3970,2,1,1755.35,877.675,366.0
6163,4,1,1755.32,438.83,1552.75
6574,2,1,1755.1,877.55,932.5
3107,2,1,1754.48,877.24,372.0
5611,4,1,1745.14,436.285,1205.0
3718,3,2,1744.21,581.4033333333333,892.3333333333334
7358,2,1,1741.08,870.54,952.0
2905,5,1,1739.54,347.908,911.8
6624,1,1,1736.4,1736.4,1250.0
1706,5,1,1735.8,347.15999999999997,745.4
9101,4,2,1734.7,433.675,993.25
4272,2,1,1733.94,866.97,851.5
3133,4,1,1733.53,433.3825,1056.0
2119,6,2,1731.77,288.62833333333333,1055.0
7859,3,2,1731.69,577.23,973.6666666666666
3493,2,1,1731.48,865.74,249.0
1711,5,3,1730.48,346.096,963.4
4263,5,1,1729.49,345.898,648.2
4153,2,1,1728.76,864.38,382.5
3422,1,1,1727.88,1727.88,980.0
5751,5,2,1727.17,345.434,853.6
